source_file,entity,entity_role,invoice_number,invoice_date,year,item_code,quantity,contact_raw,contact_canonical,status,account_raw,product_line,category,category_source,carried_brand,supply,net,is_product_revenue,is_intra_group,description,item_description
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,CN-2022/1814,2022-03-25,2022,,-1,SURREY AV SOLUTIONS LTD,SURREY AV SOLUTIONS LTD,Paid,Sales - SERVICES,SERVICES,Services,brand-map,,services,-2275.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1813,2022-03-25,2022,,1,London AV Solutions,London AV Solutions,Paid,Sales - CINEMA PARTNERS SERVICES,CINEMA PARTNERS SERVICES,Services,brand-map,,services,5000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1815,2022-04-04,2022,MVR-ENVY-PRO,1,Finite Solutions Ltd.,Finite Solutions Ltd.,Paid,Sales - madVR,madVR,Video processors,brand-map,madVR,carried,5250.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1816,2022-04-06,2022,ACU-A2007,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - ACURUS,ACURUS,Amplifiers,brand-map,Acurus,carried,4350.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,CN-2022/1817,2022-04-12,2022,STH-SLR8G,-1,Cornflake Ltd.,Cornflake Ltd.,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,-396.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,CN-2022/1817,2022-04-12,2022,STH-BX-22,-1,Cornflake Ltd.,Cornflake Ltd.,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,-54.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1818,2022-04-14,2022,,300,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS MATERIALS,CINEMA PARTNERS MATERIALS,Unclassified,unclassified,,carried,9000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1818,2022-04-14,2022,,500,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS MATERIALS,CINEMA PARTNERS MATERIALS,Unclassified,unclassified,,carried,480.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1819,2022-04-21,2022,DT-PHG-2,1,Smartcomm Ltd,Smartcomm Ltd,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,1800.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1820,2022-04-24,2022,STH-MBC-12,14,Tillman Domotics,Tillman Domotics,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1050.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1820,2022-04-24,2022,STH-MBC-30,14,Tillman Domotics,Tillman Domotics,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1050.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,CN-2022/1825,2022-04-28,2022,DT-VMM-V2,-2,Smartcomm Ltd,Smartcomm Ltd,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,-3000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1826,2022-05-03,2022,BAR-MED2-MR-B,1,Custom Sight & Sound Ltd,Custom Sight & Sound Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,15275.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1826,2022-05-03,2022,BAR-MED2-LENS-UWAZ,1,Custom Sight & Sound Ltd,Custom Sight & Sound Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,1625.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1827,2022-05-17,2022,STH-LR8GS,2,AT&C Professional Systems Ltd.,AT&C Professional Systems Ltd.,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,750.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1827,2022-05-17,2022,STH-MBC-22,2,AT&C Professional Systems Ltd.,AT&C Professional Systems Ltd.,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,220.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1828,2022-05-19,2022,DT-MMD,1,Adair Acoustic Design,Adair Acoustic Design,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,4500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1830,2022-05-25,2022,STH-LR6G,4,Fusion.One International Ltd,Fusion.One International Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,2600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1830,2022-05-25,2022,STH-MBC-12,8,Fusion.One International Ltd,Fusion.One International Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,800.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1832,2022-06-01,2022,BAR-THOR,1,SMC,SMC,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,178750.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1833,2022-06-01,2022,STH-SLR8G,2,Fusion.One International Ltd,Fusion.One International Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1300.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1833,2022-06-01,2022,STH-BX-22,2,Fusion.One International Ltd,Fusion.One International Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,150.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1832,2022-06-01,2022,BAR-4K-THOR-LENS-4,1,SMC,SMC,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1832,2022-06-01,2022,DT-DYN-2S-630,1,SMC,SMC,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,20010.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1832,2022-06-01,2022,DT-IS-ATP-630,1,SMC,SMC,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,1260.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1832,2022-06-01,2022,MVR-ENVY-EXT,1,SMC,SMC,Paid,Sales - madVR,madVR,Video processors,brand-map,madVR,carried,8750.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1832,2022-06-01,2022,,1,SMC,SMC,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,-31960.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1832,2022-06-01,2022,,1,SMC,SMC,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,3850.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1829,2022-06-02,2022,BAR-MED2-MR-B,1,BATH CI,BATH CI,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,15275.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1829,2022-06-02,2022,BAR-MED2-LENS-WAZ,1,BATH CI,BATH CI,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,1300.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1829,2022-06-02,2022,DT-CM,1,BATH CI,BATH CI,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,450.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1831,2022-06-03,2022,DT-PHG-1,2,KJ West One,KJ West One,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,3000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1834,2022-06-08,2022,DT-VMM-V2,1,Fusion Domotique SARL,Fusion Domotique SARL,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,1500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1834,2022-06-08,2022,DT-M-C2,1,Fusion Domotique SARL,Fusion Domotique SARL,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1834,2022-06-08,2022,DT-M-150,2,Fusion Domotique SARL,Fusion Domotique SARL,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,1440.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1834,2022-06-08,2022,,1,Fusion Domotique SARL,Fusion Domotique SARL,Paid,"Postage, Freight & Courier","Postage, Freight & Courier",Unclassified,unclassified,,unknown,250.0,0,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1823,2022-06-13,2022,DT-FRNT-450,1,Wakefields,Wakefields,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,3000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1823,2022-06-13,2022,DT-IS-ATP-450,1,Wakefields,Wakefields,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,660.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1823,2022-06-13,2022,,1,Wakefields,Wakefields,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,468.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1835,2022-06-21,2022,,450,Light Walls Ltd,Light Walls Ltd,Paid,Travel - National,Travel - National,Unclassified,unclassified,,unknown,202.5,0,1,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1835,2022-06-21,2022,,1,Light Walls Ltd,Light Walls Ltd,Paid,Travel - Hotels,Travel - Hotels,Unclassified,unclassified,,unknown,83.33,0,1,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1821,2022-06-21,2022,BAR-MED2-MR-B,2,Twisted Pear Consultancy,Twisted Pear Consultancy,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,28200.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1821,2022-06-21,2022,BAR-MED2-LENS-S,2,Twisted Pear Consultancy,Twisted Pear Consultancy,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1821,2022-06-21,2022,BAR-EC-MED-2,2,Twisted Pear Consultancy,Twisted Pear Consultancy,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,3640.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1821,2022-06-21,2022,DT-VMM-V2,1,Twisted Pear Consultancy,Twisted Pear Consultancy,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,1500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1821,2022-06-21,2022,DT-PHG-1,1,Twisted Pear Consultancy,Twisted Pear Consultancy,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,1500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1838,2022-06-24,2022,MVR-ENVY-PRO,1,Twisted Pear Consultancy,Twisted Pear Consultancy,Paid,Sales - madVR,madVR,Video processors,brand-map,madVR,carried,5250.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1837,2022-06-24,2022,DT-DYN-AM-300,1,Sound Room Retail Ltd T/A DAVID CLIFFORD PRO,Sound Room Retail Ltd T/A DAVID CLIFFORD PRO,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,4080.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1837,2022-06-24,2022,DT-IS-ATR-300,1,Sound Room Retail Ltd T/A DAVID CLIFFORD PRO,Sound Room Retail Ltd T/A DAVID CLIFFORD PRO,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,450.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1837,2022-06-24,2022,,0,Sound Room Retail Ltd T/A DAVID CLIFFORD PRO,Sound Room Retail Ltd T/A DAVID CLIFFORD PRO,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1824,2022-06-27,2022,DT-DYN-2S-360,1,iHomes London Media Rooms,iHomes London Media Rooms,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,7500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1824,2022-06-27,2022,DT-IS-ATR-360,1,iHomes London Media Rooms,iHomes London Media Rooms,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,630.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1824,2022-06-27,2022,,1,iHomes London Media Rooms,iHomes London Media Rooms,Paid,"Postage, Freight & Courier","Postage, Freight & Courier",Unclassified,unclassified,,unknown,500.0,0,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1842,2022-06-27,2022,DT-IS-ATR-390,1,Smartcomm Ltd,Smartcomm Ltd,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,720.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1840,2022-06-29,2022,DT-VMM-V2,1,Richer Sounds Ltd.,Richer Sounds Ltd.,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,1500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1840,2022-06-29,2022,,0,Richer Sounds Ltd.,Richer Sounds Ltd.,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1839,2022-06-29,2022,DT-VMM-V2,2,Cornflake Ltd.,Cornflake Ltd.,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,3000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1841,2022-06-30,2022,STH-LRX85S,4,Tillman Domotics,Tillman Domotics,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,5600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1845,2022-07-06,2022,DT-IS-ATP-420,1,Wakefields,Wakefields,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,570.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1845,2022-07-06,2022,,1,Wakefields,Wakefields,Paid,Sales - SERVICES,SERVICES,Services,brand-map,,services,800.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1846,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS MATERIALS,CINEMA PARTNERS MATERIALS,Unclassified,unclassified,,carried,32715.56,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1846,2022-07-06,2022,,0,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,BAR-NJD-CHT-B,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,58500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,BAR-NJD-LENS-STZ,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,3250.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,MVR-ENVY-EXT,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - madVR,madVR,Video processors,brand-map,madVR,carried,7475.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,DT-VMM-XL,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,2000.25,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,DT-DYN-2S-300,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,6120.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,DT-IS-ATR-300,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,450.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - NEXTGENTECH,NEXTGENTECH,Audio over IP,brand-map,NextGen Tech,carried,10010.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - TPI Cinema,TPI Cinema,Speakers & amplifiers,brand-map,TPI,carried,2700.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,2,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - TPI Cinema,TPI Cinema,Speakers & amplifiers,brand-map,TPI,carried,9600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,3,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - TPI Cinema,TPI Cinema,Speakers & amplifiers,brand-map,TPI,carried,9900.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,3,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - TPI Cinema,TPI Cinema,Speakers & amplifiers,brand-map,TPI,carried,12600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,8,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - TPI Cinema,TPI Cinema,Speakers & amplifiers,brand-map,TPI,carried,21600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,4,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - TPI Cinema,TPI Cinema,Speakers & amplifiers,brand-map,TPI,carried,10800.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,2,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - TPI Cinema,TPI Cinema,Speakers & amplifiers,brand-map,TPI,carried,7200.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,2,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - TPI Cinema,TPI Cinema,Speakers & amplifiers,brand-map,TPI,carried,5400.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,27,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - TPI Cinema,TPI Cinema,Speakers & amplifiers,brand-map,TPI,carried,3240.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,285,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - TPI Cinema,TPI Cinema,Speakers & amplifiers,brand-map,TPI,carried,8550.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,DT-PHG-2,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,1800.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1844,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS MATERIALS,CINEMA PARTNERS MATERIALS,Unclassified,unclassified,,carried,-113976.8,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1843,2022-07-06,2022,,0,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1843,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS SERVICES,CINEMA PARTNERS SERVICES,Services,brand-map,,services,4623.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1843,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS SERVICES,CINEMA PARTNERS SERVICES,Services,brand-map,,services,23830.3,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1843,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS SERVICES,CINEMA PARTNERS SERVICES,Services,brand-map,,services,851.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1843,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS MATERIALS,CINEMA PARTNERS MATERIALS,Unclassified,unclassified,,carried,18472.5,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1843,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS MATERIALS,CINEMA PARTNERS MATERIALS,Unclassified,unclassified,,carried,41302.75,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1843,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS MATERIALS,CINEMA PARTNERS MATERIALS,Unclassified,unclassified,,carried,45981.5,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2022/1843,2022-07-06,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS SERVICES,CINEMA PARTNERS SERVICES,Services,brand-map,,services,12648.26,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,CN-2022/1847,2022-07-06,2022,,-1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,CN-2022/1847,2022-07-06,2022,,-1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,-10140.05,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,CN-2022/1847,2022-07-06,2022,,-1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,CN-2022/1847,2022-07-06,2022,,-1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - madVR,madVR,Video processors,brand-map,madVR,carried,-2242.55,1,0,,
