entity,invoice_number,invoice_date,year,item_code,quantity,contact_raw,contact_canonical,status,account_raw,product_line,net,is_product_revenue,is_intra_group
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,400.0,1,0
Light Walls Ltd,INV-LW-1125,2023-08-17,2023,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,168.75,1,0
Light Walls Ltd,INV-LW-1125,2023-08-17,2023,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,4.17,1,0
Light Walls Ltd,PO7557,2022-06-23,2022,,,New Wave AV,New Wave AV,Receivable Invoice,Sales - Light Walls,Light Walls,567.0,1,0
Light Walls Ltd,PO7557,2022-06-23,2022,,,New Wave AV,New Wave AV,Receivable Invoice,Sales - Light Walls,Light Walls,810.0,1,0
Light Walls Ltd,PO7557,2022-06-23,2022,,,New Wave AV,New Wave AV,Receivable Invoice,Sales - Light Walls,Light Walls,672.0,1,0
Light Walls Ltd,PO7557,2022-06-23,2022,,,New Wave AV,New Wave AV,Receivable Invoice,Sales - Protopixel,Protopixel,2424.0,1,0
Light Walls Ltd,PO7557,2022-06-23,2022,,,New Wave AV,New Wave AV,Receivable Invoice,Sales - Protopixel,Protopixel,2850.0,1,0
Light Walls Ltd,PO7557,2022-06-23,2022,,,New Wave AV,New Wave AV,Receivable Invoice,Sales - Light Walls,Light Walls,120.0,1,0
Light Walls Ltd,PO7557,2022-06-23,2022,,,New Wave AV,New Wave AV,Receivable Invoice,Sales - Light Walls,Light Walls,187.5,1,0
Light Walls Ltd,PO7557,2022-06-23,2022,,,New Wave AV,New Wave AV,Receivable Invoice,Sales - Light Walls,Light Walls,225.0,1,0
Light Walls Ltd,PO7598,2022-07-12,2022,,,New Wave AV,New Wave AV,Receivable Invoice,Sales - Light Walls,Light Walls,336.0,1,0
Light Walls Ltd,PO-7612,2022-08-22,2022,,,New Wave AV,New Wave AV,Receivable Invoice,Sales - Light Walls,Light Walls,735.0,1,0
Light Walls Ltd,INV-LW-1003,2020-12-09,2020,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Sales,Sales,1813.0,1,0
Light Walls Ltd,INV-LW-1003,2020-12-09,2020,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Sales,Sales,100.0,1,0
Light Walls Ltd,INV-LW-1003,2020-12-09,2020,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Sales,Sales,374.25,1,0
Light Walls Ltd,INV-LW-1003,2020-12-09,2020,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Sales,Sales,172.5,1,0
Light Walls Ltd,INV-LW-1003,2020-12-09,2020,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Sales,Sales,460.0,1,0
Light Walls Ltd,ch_1IBjnwCRtEyavs3Cvc4X3dPy,2021-01-20,2021,,,ProtoPixel SL,ProtoPixel SL,Receive Money,Other Revenue,Other Revenue,34.07,0,0
Light Walls Ltd,A-484,2021-03-24,2021,,,ProtoPixel SL,ProtoPixel SL,Payable Invoice,Sales - Protopixel,Protopixel,-1294.73,0,0
Light Walls Ltd,A-484,2021-03-24,2021,,,ProtoPixel SL,ProtoPixel SL,Payable Invoice,Sales - Protopixel,Protopixel,-233.05,0,0
Light Walls Ltd,PO-15,2021-08-05,2021,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Sales,Sales,3300.0,1,0
Light Walls Ltd,PO-15,2021-08-05,2021,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Sales - Protopixel,Protopixel,-2070.0,1,0
Light Walls Ltd,PO-15,2021-08-05,2021,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Sales,Sales,260.0,1,0
Light Walls Ltd,PO394,2022-11-16,2022,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Sales - Light Walls,Light Walls,2310.0,1,0
Light Walls Ltd,PO394,2022-11-16,2022,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Sales - Light Walls,Light Walls,330.0,1,0
Light Walls Ltd,PO394,2022-11-16,2022,,,ProtoPixel SL,ProtoPixel SL,Receivable Invoice,Other Revenue,Other Revenue,16.67,0,0
Light Walls Ltd,INV-LW-1033,2021-09-01,2021,,,Qube Integration,Qube Integration,Receivable Invoice,Sales - Protopixel,Protopixel,1160.71,1,0
Light Walls Ltd,INV-LW-1033,2021-09-01,2021,,,Qube Integration,Qube Integration,Receivable Invoice,Sales - Protopixel,Protopixel,428.58,1,0
Light Walls Ltd,INV-LW-1033,2021-09-01,2021,,,Qube Integration,Qube Integration,Receivable Invoice,Sales - Light Walls,Light Walls,300.0,1,0
Light Walls Ltd,INV-LW-1033,2021-09-01,2021,,,Qube Integration,Qube Integration,Receivable Invoice,Sales - Light Walls,Light Walls,153.64,1,0
Light Walls Ltd,ch_3JUuFfCRtEyavs3C0E0DyKtd,2021-09-01,2021,,,Qube Integration,Qube Integration,Receive Money,Other Revenue,Other Revenue,23.83,0,0
Light Walls Ltd,Demo Cinema,2021-01-08,2021,,,R.M.C. London Ltd,R.M.C. London Ltd,Receivable Invoice,Sales,Sales,522.77,1,0
Light Walls Ltd,Demo Cinema,2021-01-08,2021,,,R.M.C. London Ltd,R.M.C. London Ltd,Receivable Invoice,Sales,Sales,1227.54,1,0
Light Walls Ltd,Demo Cinema,2021-01-08,2021,,,R.M.C. London Ltd,R.M.C. London Ltd,Receivable Invoice,Sales,Sales,274.5,1,0
Light Walls Ltd,Demo Cinema,2021-01-08,2021,,,R.M.C. London Ltd,R.M.C. London Ltd,Receivable Invoice,Sales - Protopixel,Protopixel,638.94,1,0
Light Walls Ltd,Demo Cinema,2021-01-08,2021,,,R.M.C. London Ltd,R.M.C. London Ltd,Receivable Invoice,Sales,Sales,1500.33,1,0
Light Walls Ltd,Demo Cinema,2021-01-08,2021,,,R.M.C. London Ltd,R.M.C. London Ltd,Receivable Invoice,Sales,Sales,335.5,1,0
Light Walls Ltd,ch_1IQxodCRtEyavs3CxzbnSnN5,2021-03-03,2021,,,Smart Living Designs Ltd,Smart Living Designs Ltd,Receive Money,Other Revenue,Other Revenue,4.4,0,0
Light Walls Ltd,ProtoPixel Test Kit,2021-03-03,2021,,,Smart Living Designs Ltd,Smart Living Designs Ltd,Receivable Invoice,Sales - Protopixel,Protopixel,214.29,1,0
Light Walls Ltd,ProtoPixel Test Kit,2021-03-03,2021,,,Smart Living Designs Ltd,Smart Living Designs Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,100.0,1,0
Light Walls Ltd,Outdoor Matrix Panel Test,2021-06-09,2021,,,SMC,SMC,Receivable Invoice,Sales,Sales,1500.0,1,0
Light Walls Ltd,INV-LW-1154,2026-03-31,2026,,,SRND Group Ltd,SRND Group Ltd,Receivable Invoice,Sales - Protopixel,Protopixel,18463.0,1,1
Light Walls Ltd,,2024-01-29,2024,,,UNKNOWN_CONTACT,UNKNOWN_CONTACT,Receive Money,Other Revenue,Other Revenue,11.92,0,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales - Protopixel,Protopixel,1102.67,1,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales - Light Walls,Light Walls,1357.14,1,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales - Protopixel,Protopixel,135.72,1,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales,Sales,237.5,1,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales - Light Walls,Light Walls,190.0,1,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales,Sales,12825.0,1,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales - Light Walls,Light Walls,1852.5,1,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales - Light Walls,Light Walls,592.8,1,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales - Light Walls,Light Walls,2375.0,1,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales - Light Walls,Light Walls,570.0,1,0
Light Walls Ltd,Harker Hill Cinema,2021-11-15,2021,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales,Sales,921.5,1,0
Light Walls Ltd,INV-LW-1072,2022-05-04,2022,,,Wakefields Smarter Home Technology ltd,Wakefields Smarter Home Technology ltd,Receivable Invoice,Sales - Light Walls,Light Walls,11410.0,1,0
